,name,kind,job,event,duration,container,experiment,iteration
753,cganalysis-structure-065937100-szb9q,Pod,cganalysis,created-timestamp,1741990761.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
754,cganalysis-structure-065937100-szb9q,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
755,cganalysis-structure-065937100-szb9q,Pod,cganalysis,started-timestamp,1741990761.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
756,cganalysis-structure-065937100-szb9q,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
757,cganalysis-structure-065937100-szb9q,Pod,cganalysis,pulled,0.9733277100000001,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
758,mlrunner-structure-008411161,Job,mlrunner,successfulcreate-timestamp,1741992534.0,,cpu-static,1
759,mlrunner-structure-008411161,Job,mlrunner,completed-timestamp,1741992587.0,,cpu-static,1
760,mlrunner-structure-008411161,Job,mlrunner,running,53,,cpu-static,1
761,mlrunner-structure-008411161-znh5b,Pod,,pulled-timestamp,1741992535.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
762,mlrunner-structure-008411161-znh5b,Pod,,pulling-timestamp,1741992535.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
763,mlrunner-structure-008411161-znh5b,Pod,,scheduled-timestamp,1741992534.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
764,mlrunner-structure-008411161-znh5b,Pod,,created-timestamp,1741992535.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
765,mlrunner-structure-008411161-znh5b,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
766,mlrunner-structure-008411161-znh5b,Pod,,started-timestamp,1741992535.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
767,mlrunner-structure-008411161-znh5b,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
768,mlrunner-structure-008411161-znh5b,Pod,,pulled,0.171035578,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
769,mlrunner-structure-026270096,Job,mlrunner,successfulcreate-timestamp,1741992540.0,,cpu-static,1
770,mlrunner-structure-026270096,Job,mlrunner,completed-timestamp,1741992591.0,,cpu-static,1
771,mlrunner-structure-026270096,Job,mlrunner,running,51,,cpu-static,1
772,mlrunner-structure-026270096-rw5q7,Pod,,pulled-timestamp,1741992540.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
773,mlrunner-structure-026270096-rw5q7,Pod,,pulling-timestamp,1741992540.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
774,mlrunner-structure-026270096-rw5q7,Pod,,scheduled-timestamp,1741992540.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
775,mlrunner-structure-026270096-rw5q7,Pod,,created-timestamp,1741992540.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
776,mlrunner-structure-026270096-rw5q7,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
777,mlrunner-structure-026270096-rw5q7,Pod,,started-timestamp,1741992540.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
778,mlrunner-structure-026270096-rw5q7,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
779,mlrunner-structure-026270096-rw5q7,Pod,,pulled,0.23726555,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
780,mlrunner-structure-018739629,Job,mlrunner,successfulcreate-timestamp,1741992542.0,,cpu-static,1
781,mlrunner-structure-018739629,Job,mlrunner,completed-timestamp,1741992598.0,,cpu-static,1
782,mlrunner-structure-018739629,Job,mlrunner,running,56,,cpu-static,1
783,mlrunner-structure-018739629-mt8qx,Pod,,pulled-timestamp,1741992542.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
784,mlrunner-structure-018739629-mt8qx,Pod,,pulling-timestamp,1741992542.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
785,mlrunner-structure-018739629-mt8qx,Pod,,scheduled-timestamp,1741992542.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
786,mlrunner-structure-018739629-mt8qx,Pod,,created-timestamp,1741992543.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
787,mlrunner-structure-018739629-mt8qx,Pod,,created,1,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
788,mlrunner-structure-018739629-mt8qx,Pod,,started-timestamp,1741992543.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
789,mlrunner-structure-018739629-mt8qx,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
790,mlrunner-structure-018739629-mt8qx,Pod,,pulled,0.14432629900000002,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
791,mlrunner-structure-050566811,Job,mlrunner,successfulcreate-timestamp,1741992548.0,,cpu-static,1
792,mlrunner-structure-050566811,Job,mlrunner,completed-timestamp,1741992603.0,,cpu-static,1
793,mlrunner-structure-050566811,Job,mlrunner,running,55,,cpu-static,1
794,mlrunner-structure-050566811-xvr4h,Pod,,pulled-timestamp,1741992549.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
795,mlrunner-structure-050566811-xvr4h,Pod,,pulling-timestamp,1741992548.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
796,mlrunner-structure-050566811-xvr4h,Pod,,scheduled-timestamp,1741992548.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
797,mlrunner-structure-050566811-xvr4h,Pod,,created-timestamp,1741992549.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
798,mlrunner-structure-050566811-xvr4h,Pod,,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
799,mlrunner-structure-050566811-xvr4h,Pod,,started-timestamp,1741992549.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
800,mlrunner-structure-050566811-xvr4h,Pod,,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
801,mlrunner-structure-050566811-xvr4h,Pod,,pulled,0.143508836,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:mlrunner-arm,cpu-static,1
802,createsim-structure-008411161,Job,createsim,successfulcreate-timestamp,1741992587.0,,cpu-static,1
803,createsim-structure-008411161,Job,createsim,completed-timestamp,1741993065.0,,cpu-static,1
804,createsim-structure-008411161,Job,createsim,running,478,,cpu-static,1
805,createsim-structure-026270096,Job,createsim,successfulcreate-timestamp,1741992592.0,,cpu-static,1
806,createsim-structure-026270096,Job,createsim,completed-timestamp,1741993073.0,,cpu-static,1
807,createsim-structure-026270096,Job,createsim,running,481,,cpu-static,1
808,createsim-structure-018739629,Job,createsim,successfulcreate-timestamp,1741992598.0,,cpu-static,1
809,createsim-structure-018739629,Job,createsim,completed-timestamp,1741993080.0,,cpu-static,1
810,createsim-structure-018739629,Job,createsim,running,482,,cpu-static,1
811,createsim-structure-050566811,Job,createsim,successfulcreate-timestamp,1741992603.0,,cpu-static,1
812,createsim-structure-050566811,Job,createsim,completed-timestamp,1741993077.0,,cpu-static,1
813,createsim-structure-050566811,Job,createsim,running,474,,cpu-static,1
814,cganalysis-structure-008411161,Job,cganalysis,successfulcreate-timestamp,1741993065.0,,cpu-static,1
815,cganalysis-structure-008411161,Job,cganalysis,completed-timestamp,1741994852.0,,cpu-static,1
816,cganalysis-structure-008411161,Job,cganalysis,running,1787,,cpu-static,1
817,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,pulled-timestamp,1741993065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
818,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,pulling-timestamp,1741993065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
819,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,scheduled-timestamp,1741993065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
820,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,created-timestamp,1741993065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
821,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
822,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,started-timestamp,1741993065.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
823,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
824,cganalysis-structure-008411161-vgxzm,Pod,cganalysis,pulled,0.168780966,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
825,cganalysis-structure-026270096,Job,cganalysis,successfulcreate-timestamp,1741993073.0,,cpu-static,1
826,cganalysis-structure-026270096,Job,cganalysis,completed-timestamp,1741994861.0,,cpu-static,1
827,cganalysis-structure-026270096,Job,cganalysis,running,1788,,cpu-static,1
828,cganalysis-structure-026270096-bs46f,Pod,cganalysis,pulled-timestamp,1741993074.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
829,cganalysis-structure-026270096-bs46f,Pod,cganalysis,pulling-timestamp,1741993074.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
830,cganalysis-structure-026270096-bs46f,Pod,cganalysis,scheduled-timestamp,1741993073.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
831,cganalysis-structure-026270096-bs46f,Pod,cganalysis,created-timestamp,1741993074.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
832,cganalysis-structure-026270096-bs46f,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
833,cganalysis-structure-026270096-bs46f,Pod,cganalysis,started-timestamp,1741993074.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
834,cganalysis-structure-026270096-bs46f,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
835,cganalysis-structure-026270096-bs46f,Pod,cganalysis,pulled,0.142970869,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
836,cganalysis-structure-050566811,Job,cganalysis,successfulcreate-timestamp,1741993077.0,,cpu-static,1
837,cganalysis-structure-050566811,Job,cganalysis,completed-timestamp,1741994865.0,,cpu-static,1
838,cganalysis-structure-050566811,Job,cganalysis,running,1788,,cpu-static,1
839,cganalysis-structure-050566811-62w85,Pod,cganalysis,pulled-timestamp,1741993077.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
840,cganalysis-structure-050566811-62w85,Pod,cganalysis,pulling-timestamp,1741993077.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
841,cganalysis-structure-050566811-62w85,Pod,cganalysis,scheduled-timestamp,1741993077.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
842,cganalysis-structure-050566811-62w85,Pod,cganalysis,created-timestamp,1741993077.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
843,cganalysis-structure-050566811-62w85,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
844,cganalysis-structure-050566811-62w85,Pod,cganalysis,started-timestamp,1741993077.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
845,cganalysis-structure-050566811-62w85,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
846,cganalysis-structure-050566811-62w85,Pod,cganalysis,pulled,0.158976944,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
847,cganalysis-structure-018739629,Job,cganalysis,successfulcreate-timestamp,1741993080.0,,cpu-static,1
848,cganalysis-structure-018739629,Job,cganalysis,completed-timestamp,1741994868.0,,cpu-static,1
849,cganalysis-structure-018739629,Job,cganalysis,running,1788,,cpu-static,1
850,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,pulled-timestamp,1741993081.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
851,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,pulling-timestamp,1741993081.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
852,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,scheduled-timestamp,1741993080.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
853,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,created-timestamp,1741993081.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
854,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,created,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
855,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,started-timestamp,1741993081.0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
856,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,started,0,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
857,cganalysis-structure-018739629-zgcw2,Pod,cganalysis,pulled,0.154064307,633731392008.dkr.ecr.us-east-1.amazonaws.com/mini-mummi:cganalysis-arm,cpu-static,1
858,aws-node-2qlsd,Pod,,pulled-timestamp,1741999997.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
859,aws-node-2qlsd,Pod,,pulling-timestamp,1741999995.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
860,aws-node-2qlsd,Pod,,scheduled-timestamp,1741999978.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
861,aws-node-2qlsd,Pod,,created-timestamp,1741999997.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
862,aws-node-2qlsd,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
863,aws-node-2qlsd,Pod,,started-timestamp,1741999997.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
864,aws-node-2qlsd,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
865,aws-node-2qlsd,Pod,,pulled,1.06409752,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
866,aws-node-42t5w,Pod,,pulled-timestamp,1742000002.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
867,aws-node-42t5w,Pod,,pulling-timestamp,1742000001.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
868,aws-node-42t5w,Pod,,scheduled-timestamp,1741999989.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
869,aws-node-42t5w,Pod,,created-timestamp,1742000002.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
870,aws-node-42t5w,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
871,aws-node-42t5w,Pod,,started-timestamp,1742000002.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
872,aws-node-42t5w,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
873,aws-node-42t5w,Pod,,pulled,0.945299986,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
874,aws-node-77bfm,Pod,,pulled-timestamp,1741999952.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
875,aws-node-77bfm,Pod,,pulling-timestamp,1741999951.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
876,aws-node-77bfm,Pod,,scheduled-timestamp,1741999940.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
877,aws-node-77bfm,Pod,,created-timestamp,1741999952.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
878,aws-node-77bfm,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
879,aws-node-77bfm,Pod,,started-timestamp,1741999952.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
880,aws-node-77bfm,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
881,aws-node-77bfm,Pod,,pulled,1.014941717,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
882,aws-node-bm9cr,Pod,,pulled-timestamp,1741999973.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
883,aws-node-bm9cr,Pod,,pulling-timestamp,1741999972.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
884,aws-node-bm9cr,Pod,,scheduled-timestamp,1741999967.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
885,aws-node-bm9cr,Pod,,created-timestamp,1741999973.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
886,aws-node-bm9cr,Pod,,created,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
887,aws-node-bm9cr,Pod,,started-timestamp,1741999973.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
888,aws-node-bm9cr,Pod,,started,0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
889,aws-node-bm9cr,Pod,,pulled,1.014151568,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
890,aws-node-gk5ht,Pod,,pulled-timestamp,1741999953.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
891,aws-node-gk5ht,Pod,,pulling-timestamp,1741999952.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
892,aws-node-gk5ht,Pod,,scheduled-timestamp,1741999941.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
893,aws-node-gk5ht,Pod,,created-timestamp,1741999953.0,602401143452.dkr.ecr.us-east-1.amazonaws.com/amazon/aws-network-policy-agent:v1.1.5-eksbuild.1,cpu-static,2
